international plan,voice mail plan,number vmail messages,total day minutes,total day charge,total intl minutes,total intl calls,total intl charge,customer service calls,total_call_minutes,total_charges
0,1,27,196.4,33.39,13.8,4,3.73,1,566.5999999999999,65.02
0,0,0,190.4,32.37,13.6,17,3.67,2,507.2,53.98
1,0,0,279.8,47.57,8.4,10,2.27,2,699.5,78.67
0,0,0,151.0,25.67,9.9,7,2.67,0,469.0,47.910000000000004
0,0,0,200.2,34.03,8.8,3,2.38,1,636.0,65.82
0,1,28,110.0,18.7,6.4,3,1.73,2,488.8,43.13999999999999
0,0,0,153.9,26.16,8.5,3,2.3,2,654.5,59.79
0,0,0,165.4,28.12,12.8,5,3.46,2,474.90000000000003,50.13
0,0,0,287.4,48.86,5.0,3,1.35,4,814.8000000000001,83.35
0,1,34,191.4,32.54,7.2,2,1.94,1,700.7,71.86999999999999
1,0,0,148.5,25.25,14.5,7,3.92,1,566.4,56.75
0,0,0,213.4,36.28,2.7,4,0.73,1,698.0,68.19000000000001
0,0,0,134.7,22.9,6.6,5,1.78,2,625.5,58.58
0,0,0,163.2,27.74,6.2,10,1.67,1,418.29999999999995,47.599999999999994
0,1,17,236.7,40.24,12.0,4,3.24,1,759.8,77.55999999999999
0,0,0,107.9,18.34,0.0,0,0.0,0,513.4,44.07
0,0,0,123.7,21.03,13.3,4,3.59,0,641.8,57.870000000000005
0,0,0,138.5,23.55,11.1,7,3.0,1,507.29999999999995,49.269999999999996
0,1,27,198.7,33.78,12.5,5,3.38,1,620.9,66.12
0,0,0,142.5,24.23,10.0,4,2.7,2,505.09999999999997,52.50000000000001
0,0,0,176.4,29.99,9.3,3,2.51,4,641.8000000000001,59.79999999999999
0,1,34,194.4,33.05,17.2,9,4.64,2,609.5,66.57
0,0,0,155.9,26.5,8.6,8,2.32,2,601.1,57.830000000000005
0,1,29,83.6,14.21,8.1,3,2.19,1,517.0,44.059999999999995
1,1,26,169.0,28.73,13.3,3,3.59,0,571.1,57.97
0,0,0,128.6,21.86,11.4,2,3.08,0,473.20000000000005,45.81
0,0,0,78.3,13.31,12.1,4,3.27,1,525.0,44.61000000000001
0,1,28,249.6,42.43,7.6,3,2.05,3,716.6999999999999,74.58999999999999
1,0,0,183.0,31.11,11.1,6,3.0,1,593.5,60.85
0,0,0,142.3,24.19,9.1,1,2.46,0,549.9,53.17
0,0,0,166.8,28.36,11.8,4,3.19,0,521.0,53.230000000000004
0,0,0,117.1,19.91,9.0,2,2.43,0,573.8,52.31
0,0,0,231.3,39.32,7.2,7,1.94,1,670.6,70.02
0,0,0,199.2,33.86,10.2,2,2.75,3,584.9,60.97
0,0,0,180.0,30.6,7.8,8,2.11,3,548.4,58.45
0,0,0,224.9,38.23,8.0,2,2.16,0,567.6,61.55999999999999
0,1,33,112.0,19.04,11.3,4,3.05,2,470.3,46.529999999999994
0,0,0,136.3,23.17,7.1,5,1.92,0,446.0,45.92
0,0,0,278.5,47.35,11.6,5,3.13,1,639.2,76.34
0,1,23,209.7,35.65,7.1,3,1.92,2,598.8,62.43
0,1,20,186.9,31.77,8.9,2,2.4,1,777.9000000000001,71.02000000000001
0,0,0,255.1,43.37,8.8,3,2.38,3,719.7,77.34
1,0,0,267.4,45.46,5.9,4,1.59,1,583.3,69.44
0,0,0,70.8,12.04,9.5,1,2.57,6,517.2,43.33
0,1,36,168.0,28.56,8.0,2,2.16,6,503.9,52.36
1,1,12,135.8,23.09,12.3,7,3.32,2,528.8,52.12
0,0,0,177.2,30.12,8.4,6,2.27,1,513.9,52.48000000000001
0,0,0,212.1,36.06,5.3,5,1.43,1,588.7,62.809999999999995
0,0,0,280.4,47.67,15.2,6,4.1,5,610.4,73.8
0,0,0,185.7,31.57,16.9,6,4.56,0,677.1999999999999,67.64999999999999
0,1,41,119.0,20.23,9.5,3,2.57,0,585.9,53.01
0,0,0,135.0,22.95,12.5,9,3.38,1,563.9000000000001,52.980000000000004
0,1,8,222.5,37.83,9.7,2,2.62,1,771.5,72.02
1,0,0,204.3,34.73,9.2,7,2.48,1,532.5,59.529999999999994
0,0,0,174.5,29.67,8.5,5,2.3,0,681.7,64.27
1,0,0,221.8,37.71,8.4,4,2.27,1,641.4000000000001,67.01
0,0,0,256.2,43.55,7.4,2,2.0,4,666.3,70.42999999999999
0,0,0,215.6,36.65,12.4,6,3.35,1,570.0,63.970000000000006
0,0,0,148.4,25.23,6.9,6,1.86,0,548.2,52.83
0,0,0,241.2,41.0,8.5,4,2.3,2,660.8,69.16
0,0,0,222.8,37.88,11.2,6,3.02,1,546.6,62.00000000000001
0,1,26,214.6,36.48,8.1,2,2.19,1,554.4,62.17
0,0,0,136.1,23.14,11.3,4,3.05,0,448.9,47.519999999999996
0,0,0,236.8,40.26,9.7,3,2.62,3,684.0999999999999,69.69
0,1,29,150.0,25.5,8.5,3,2.3,1,537.5,51.60999999999999
0,0,0,136.2,23.15,13.3,7,3.59,3,554.0,54.379999999999995
0,0,0,227.4,38.66,7.8,6,2.11,1,536.8,64.61
0,0,0,149.0,25.33,8.3,3,2.24,0,654.3,60.12
0,0,0,144.5,24.57,17.0,6,4.59,2,551.0,54.67
0,0,0,96.8,16.46,10.9,5,2.94,2,449.5,40.97
0,0,0,102.1,17.36,9.8,5,2.65,0,395.3,41.989999999999995
0,1,27,204.7,34.8,7.0,2,1.89,2,627.0,64.07
0,0,0,171.2,29.1,10.2,7,2.75,1,560.0999999999999,56.78
1,0,0,248.7,42.28,11.3,2,3.05,1,612.9,68.61999999999999
0,0,0,215.7,36.67,7.1,1,1.92,3,626.6,62.94
0,1,25,138.3,23.51,8.3,8,2.24,0,382.6,39.97
0,0,0,174.3,29.63,5.9,3,1.59,6,604.8,60.760000000000005
0,1,31,202.5,34.43,7.8,2,2.11,1,613.5,64.69000000000001
0,0,0,143.3,24.36,11.5,3,3.11,1,539.8,53.76
0,0,0,165.9,28.2,12.0,5,3.24,2,611.9,60.940000000000005
0,0,0,203.2,34.54,15.1,6,4.08,2,663.9,68.78
0,0,0,261.7,44.49,3.3,5,0.89,0,544.4,65.37
0,1,20,133.3,22.66,13.5,2,3.65,1,590.3,54.24
0,1,28,124.7,21.2,7.8,8,2.11,1,591.5,54.330000000000005
0,1,36,254.2,43.21,13.8,7,3.73,5,580.3,70.74000000000001
0,0,0,161.5,27.46,7.9,4,2.13,2,541.2,53.620000000000005
0,0,0,124.9,21.23,11.6,4,3.13,2,617.9,58.559999999999995
0,0,0,214.6,36.48,13.9,2,3.75,0,707.0999999999999,72.46
0,0,0,133.1,22.63,10.3,8,2.78,1,561.2,52.93
0,0,0,109.1,18.55,10.0,4,2.7,3,512.8,46.900000000000006
0,1,31,191.8,32.61,12.8,3,3.46,2,660.1,67.85
1,0,0,146.3,24.87,11.5,5,3.11,1,601.0,57.19
0,0,0,242.9,41.29,0.0,0,0.0,1,681.1,69.39999999999999
0,0,0,166.1,28.24,16.2,3,4.37,2,585.5,58.519999999999996
0,0,0,157.7,26.81,13.8,3,3.73,1,673.2,65.67999999999999
1,0,0,256.5,43.61,13.0,3,3.51,1,635.3,73.05
0,0,0,146.7,24.94,13.7,3,3.7,1,553.6,55.09
0,0,0,259.4,44.1,10.7,6,2.89,1,725.8,74.89
0,0,0,7.9,1.34,12.1,1,3.27,0,300.9,23.25
0,0,0,223.9,38.06,7.3,9,1.97,1,529.8,60.02
0,0,0,109.8,18.67,11.9,6,3.21,1,596.1,52.980000000000004
0,0,0,234.2,39.81,13.9,2,3.75,1,581.5,67.86
0,0,0,266.1,45.24,8.9,8,2.4,3,716.0,76.89
0,0,0,189.5,32.22,10.8,5,2.92,2,473.9,52.09
0,0,0,138.1,23.48,8.3,2,2.24,1,437.5,45.77
0,0,0,286.6,48.72,11.5,5,3.11,1,713.5,79.97
0,0,0,147.2,25.02,7.2,6,1.94,3,451.20000000000005,47.11
0,0,0,158.7,26.98,10.2,4,2.75,1,421.5,44.13
0,1,32,262.2,44.57,10.6,5,2.86,0,621.7,70.21
0,0,0,187.8,31.93,10.6,5,2.86,0,645.2,65.32000000000001
0,0,0,90.6,15.4,5.4,9,1.46,1,398.6,37.54
0,0,0,214.8,36.52,9.4,3,2.54,3,562.7,59.96
0,0,0,145.4,24.72,10.9,1,2.94,1,568.5,55.059999999999995
0,1,34,161.7,27.49,9.2,4,2.48,0,575.0,56.879999999999995
0,0,0,326.5,55.51,10.7,6,2.89,2,684.5,81.57000000000001
0,0,0,207.6,35.29,10.9,6,2.94,2,650.8,68.24
0,0,0,167.1,28.41,9.4,1,2.54,6,486.29999999999995,50.58
0,1,37,172.7,29.36,10.3,5,2.78,5,508.9,52.07
1,0,0,230.9,39.25,11.0,2,2.97,0,656.5,71.1
0,1,31,121.0,20.57,12.0,1,3.24,1,566.5999999999999,52.62
0,0,0,190.7,32.42,9.8,4,2.65,3,595.0,60.61
0,0,0,218.0,37.06,6.4,8,1.73,3,642.5,65.25
0,0,0,72.7,12.36,9.9,3,2.67,1,347.1,35.72
0,0,0,189.7,32.25,7.4,4,2.0,0,526.2,54.03
0,0,0,136.7,23.24,8.6,4,2.32,0,568.6999999999999,54.72
0,0,0,124.3,21.13,3.5,6,0.95,0,634.5,55.870000000000005
0,0,0,202.1,34.36,13.3,5,3.59,2,689.5999999999999,67.71
0,0,0,274.6,46.68,9.2,4,2.48,2,630.1,71.60000000000001
0,0,0,131.1,22.29,5.6,9,1.51,5,498.5,46.75
0,1,34,245.0,41.65,7.5,8,2.03,0,574.3,67.18
0,0,0,95.4,16.22,5.6,5,1.51,1,438.6,41.459999999999994
0,1,38,242.2,41.17,8.9,1,2.4,1,611.9,66.59
0,0,0,109.0,18.53,13.3,3,3.59,4,550.4,52.349999999999994
0,1,35,190.8,32.44,8.9,6,2.4,0,661.6,66.48
0,1,24,212.7,36.16,9.7,13,2.62,2,698.0,70.92
0,0,0,143.7,24.43,5.8,6,1.57,1,555.9,51.47
0,0,0,313.2,53.24,12.8,4,3.46,2,747.9,84.91999999999999
0,0,0,165.3,28.1,9.8,3,2.65,1,572.3,57.0
0,1,26,161.6,27.47,13.7,3,3.7,1,611.5,59.24000000000001
1,0,0,89.5,15.22,7.9,1,2.13,1,602.3,54.02
0,0,0,206.0,35.02,8.4,11,2.27,0,699.1,66.92
0,0,0,204.0,34.68,9.6,5,2.59,1,669.4000000000001,67.21000000000001
0,1,29,158.1,26.88,8.9,6,2.4,1,690.3,66.12
0,1,30,129.6,22.03,14.5,5,3.92,1,659.6,59.13
0,0,0,115.4,19.62,15.9,6,4.29,3,606.2,54.39
0,0,0,167.8,28.53,10.5,6,2.84,4,532.3,56.22
0,1,35,169.8,28.87,9.5,7,2.57,2,558.1,55.86000000000001
0,0,0,172.5,29.33,5.9,6,1.59,0,647.2,62.400000000000006
1,1,26,270.3,45.95,14.4,7,3.89,1,739.5,79.56000000000002
0,1,12,200.3,34.05,10.2,5,2.75,0,603.2,65.08
0,0,0,187.0,31.79,10.0,8,2.7,2,566.5999999999999,57.230000000000004
0,0,0,96.7,16.44,9.7,3,2.62,2,462.2,43.26
0,0,0,197.1,33.51,7.4,4,2.0,3,405.29999999999995,50.08
0,0,0,159.1,27.05,6.5,1,1.76,1,603.1,58.46
0,0,0,182.3,30.99,18.0,5,4.86,1,501.7,58.19
0,1,29,117.8,20.03,7.6,3,2.05,3,522.2,50.55
0,1,39,69.1,11.75,9.1,4,2.46,0,275.2,27.54
0,1,37,112.8,19.18,13.2,6,3.56,2,535.4,51.51
0,1,16,174.7,29.7,8.9,2,2.4,1,712.1999999999999,65.57000000000001
0,0,0,203.2,34.54,9.7,3,2.62,2,553.5,59.019999999999996
0,0,0,229.4,39.0,10.4,6,2.81,4,733.1,73.04
1,0,0,122.0,20.74,10.8,2,2.92,2,521.9,50.47
0,0,0,228.7,38.88,11.8,3,3.19,1,545.8,62.86
0,0,0,207.8,35.33,5.7,9,1.54,0,622.9000000000001,60.489999999999995
0,1,28,166.0,28.22,7.7,3,2.08,2,570.0,57.82999999999999
0,0,0,189.2,32.16,10.6,5,2.86,3,629.4000000000001,62.199999999999996
0,0,0,132.0,22.44,0.0,0,0.0,3,505.3,47.14
0,0,0,165.6,28.15,11.8,3,3.19,1,479.8,53.309999999999995
0,0,0,166.7,28.34,6.8,7,1.84,4,588.7,56.34
0,1,36,115.9,19.7,11.7,6,3.16,3,607.5,54.45
0,0,0,269.8,45.87,10.1,8,2.73,1,756.1,79.64
0,0,0,154.8,26.32,10.6,2,2.86,3,553.6,53.989999999999995
0,0,0,162.0,27.54,10.9,7,2.94,1,613.6,60.449999999999996
0,0,0,147.7,25.11,12.8,3,3.46,2,533.9,54.86
0,0,0,138.4,23.53,3.9,9,1.05,4,344.7,40.22
0,0,0,180.3,30.65,12.8,6,3.46,2,569.5,59.94
0,0,0,134.0,22.78,7.3,3,1.97,3,619.6,53.58
0,0,0,263.4,44.78,10.3,2,2.78,0,657.2,72.44
0,0,0,197.0,33.49,10.8,4,2.92,1,625.2,66.45
0,0,0,192.1,32.66,7.3,3,1.97,3,574.5,61.83
0,0,0,212.1,36.06,8.4,5,2.27,3,753.7,70.28
0,0,0,163.0,27.71,15.1,4,4.08,2,525.9,56.269999999999996
0,0,0,208.3,35.41,15.9,4,4.29,3,479.70000000000005,58.68999999999999
0,0,0,119.3,20.28,8.7,4,2.35,2,555.1,51.2
0,0,0,152.9,25.99,12.0,5,3.24,2,581.1,55.35
0,1,17,221.3,37.62,4.4,4,1.19,0,651.5999999999999,64.88
1,0,0,143.2,24.34,6.2,4,1.67,4,494.5,49.0
0,0,0,75.3,12.8,12.3,1,3.32,1,449.0,40.13
0,1,32,192.3,32.69,9.0,1,2.43,2,562.6,58.4
0,0,0,317.8,54.03,10.4,7,2.81,1,594.1,75.39
0,0,0,239.2,40.66,8.8,3,2.38,1,533.3,63.809999999999995
0,1,28,141.3,24.02,7.8,2,2.11,1,422.8,45.519999999999996
0,0,0,145.5,24.74,8.9,8,2.4,1,647.3,58.85
0,0,0,235.6,40.05,16.2,2,4.37,0,536.9,62.60999999999999
1,1,24,125.7,21.37,14.2,6,3.83,3,616.0999999999999,58.3
0,0,0,190.3,32.35,7.2,9,1.94,2,663.6,65.7
1,0,0,180.7,30.72,12.0,6,3.24,2,520.5999999999999,56.24
0,0,0,242.4,41.21,11.8,6,3.19,1,713.6,71.72
0,0,0,278.4,47.33,9.8,5,2.65,1,522.5999999999999,64.21000000000001
0,1,33,145.0,24.65,14.2,3,3.83,2,581.8,55.91
0,0,0,145.6,24.75,10.9,5,2.94,1,474.7,46.44
0,1,27,127.4,21.66,9.1,3,2.46,0,394.9,40.29
0,0,0,207.6,35.29,12.4,13,3.35,1,578.0999999999999,61.419999999999995
1,0,0,133.3,22.66,12.9,2,3.48,3,557.3000000000001,52.54
0,0,0,166.5,28.31,13.3,5,3.59,0,690.2,65.91
0,0,0,272.7,46.36,7.7,2,2.08,0,744.6,79.13
0,0,0,111.9,19.02,14.1,3,3.81,5,372.70000000000005,39.13
0,0,0,243.8,41.45,13.7,8,3.7,2,507.50000000000006,60.370000000000005
0,0,0,206.5,35.11,12.4,5,3.35,5,615.5,63.92000000000001
0,1,20,211.9,36.02,9.4,2,2.54,0,665.5,67.57000000000001
0,0,0,105.0,17.85,14.9,5,4.02,0,614.6,54.870000000000005
0,0,0,234.4,39.85,2.0,2,0.54,1,747.9000000000001,74.67
0,0,0,115.6,19.65,10.7,6,2.89,1,547.6,50.53
0,1,32,131.2,22.3,12.8,2,3.46,2,537.5,53.13999999999999
0,0,0,222.8,37.88,0.0,0,0.0,1,662.2,66.29
0,0,0,235.1,39.97,7.0,7,1.89,3,691.5999999999999,70.28
0,0,0,133.9,22.76,15.4,3,4.16,1,493.8,49.77000000000001
0,0,0,301.5,51.26,13.4,2,3.62,4,692.1,82.76
0,0,0,199.2,33.86,13.3,3,3.59,3,600.5,63.0
0,0,0,167.6,28.49,17.3,3,4.67,2,603.5,58.95
0,1,34,247.2,42.02,6.1,5,1.65,2,659.0,71.22000000000001
0,1,21,197.9,33.64,10.1,9,2.73,0,571.5,59.809999999999995
0,0,0,245.2,41.68,13.9,6,3.75,0,705.5,74.83
1,0,0,206.9,35.17,10.9,4,2.94,0,530.3,59.37
0,0,0,253.0,43.01,9.8,4,2.65,0,683.1,73.79
0,0,0,182.7,31.06,8.8,2,2.38,1,647.2,64.2
0,0,0,96.1,16.34,9.7,4,2.62,1,572.5999999999999,50.279999999999994
1,0,0,216.9,36.87,17.5,5,4.73,1,646.0,69.21000000000001
0,0,0,117.9,20.04,11.4,10,3.08,0,513.6,47.34
0,1,13,214.2,36.41,10.3,2,2.78,0,569.4,62.419999999999995
0,0,0,195.1,33.17,6.7,2,1.81,0,568.4,57.730000000000004
1,0,0,219.1,37.25,10.1,4,2.73,2,630.9,68.23
1,0,0,170.1,28.92,8.7,4,2.35,1,552.6,59.35
0,1,24,145.7,24.77,13.1,5,3.54,3,616.1,58.3
0,1,37,178.1,30.28,13.0,4,3.51,0,663.9,65.36
0,0,0,158.0,26.86,10.1,10,2.73,0,556.3,55.83
0,0,0,210.8,35.84,16.4,3,4.43,2,558.0,63.48000000000001
0,1,29,195.4,33.22,8.4,6,2.27,3,631.6,65.85
0,0,0,178.7,30.38,8.4,4,2.27,1,686.7,65.61
0,0,0,144.0,24.48,13.0,4,3.51,1,492.20000000000005,49.089999999999996
1,0,0,165.5,28.14,11.5,2,3.11,1,650.6,64.53
0,1,37,163.0,27.71,11.6,5,3.13,1,675.8,66.42999999999999
0,1,34,142.3,24.19,16.0,6,4.32,1,576.4000000000001,55.839999999999996
0,0,0,201.7,34.29,6.0,4,1.62,0,657.4000000000001,63.19
0,0,0,105.6,17.95,8.7,3,2.35,0,576.9,51.839999999999996
0,1,24,274.7,46.7,10.8,3,2.92,3,767.8,79.55000000000001
0,0,0,159.9,27.18,5.6,4,1.51,1,595.3,55.169999999999995
0,0,0,172.5,29.33,10.9,2,2.94,0,417.1,48.97999999999999
0,0,0,146.9,24.97,11.4,5,3.08,3,375.7,42.919999999999995
0,1,32,222.9,37.89,10.8,4,2.92,0,676.3,71.69
0,0,0,179.9,30.58,9.8,7,2.65,2,497.90000000000003,53.53
1,1,36,171.2,29.1,10.8,3,2.92,1,584.6,58.050000000000004
0,0,0,209.5,35.62,8.8,4,2.38,1,476.4,56.919999999999995
1,0,0,235.6,40.05,8.6,4,2.32,1,601.0,66.60999999999999
1,0,0,224.2,38.11,12.0,8,3.24,3,615.3,68.67999999999999
0,0,0,131.2,22.3,8.2,6,2.21,2,453.1,45.51
0,0,0,159.1,27.05,10.3,4,2.78,1,649.3,62.68000000000001
0,0,0,207.8,35.33,13.1,4,3.54,0,588.3,63.81999999999999
0,0,0,139.3,23.68,9.3,3,2.51,7,482.6,49.339999999999996
1,0,0,130.7,22.22,9.4,2,2.54,2,635.5,57.9
0,0,0,221.0,37.57,6.8,4,1.84,2,614.8,63.56000000000001
0,1,13,207.6,35.29,9.7,3,2.62,1,593.0999999999999,61.37
0,1,35,186.8,31.76,15.0,5,4.05,0,765.6,72.3
0,0,0,197.0,33.49,8.7,3,2.35,3,602.7,62.24
0,0,0,137.8,23.43,14.1,3,3.81,2,591.1,59.099999999999994
0,1,27,25.9,4.4,6.5,7,1.76,1,460.5,33.97
0,0,0,281.0,47.77,0.0,0,0.0,1,519.5,64.93
0,0,0,194.1,33.0,7.0,7,1.89,2,673.5,63.53
0,1,9,88.5,15.05,8.2,4,2.21,3,493.20000000000005,48.47
1,0,0,179.9,30.58,13.8,2,3.73,1,540.5,57.339999999999996
0,0,0,143.6,24.41,8.6,3,2.32,1,490.4,48.43
0,1,27,67.4,11.46,11.4,2,3.08,2,592.5,47.93
0,0,0,264.8,45.02,14.8,2,4.0,1,670.7,77.1
0,0,0,314.6,53.48,5.7,3,1.54,2,769.5,82.28
0,0,0,212.9,36.19,6.3,3,1.7,3,528.0,59.55
0,0,0,190.6,32.4,7.5,5,2.03,1,487.59999999999997,53.88999999999999
0,0,0,118.0,20.06,5.3,5,1.43,1,580.5,52.23
0,0,0,182.3,30.99,11.2,1,3.02,2,755.5,72.94
0,0,0,217.1,36.91,12.0,6,3.24,0,712.1,72.08999999999999
0,1,38,209.2,35.56,16.5,4,4.46,2,435.4,54.86
0,0,0,186.8,31.76,12.3,6,3.32,2,713.3000000000001,68.91
0,0,0,230.4,39.17,7.6,6,2.05,3,653.9,69.27999999999999
0,0,0,191.2,32.5,14.1,3,3.81,1,598.7,61.2
0,0,0,170.5,28.99,12.2,6,3.29,1,610.5,63.18
0,0,0,103.3,17.56,9.0,2,2.43,2,406.6,39.18
0,0,0,240.0,40.8,7.1,9,1.92,1,509.9,60.51
0,0,0,167.8,28.53,8.4,12,2.27,1,445.8,50.010000000000005
0,1,38,193.0,32.81,7.4,5,2.0,2,607.0,59.59
0,0,0,236.9,40.27,11.4,7,3.08,2,743.7,74.06
0,0,0,211.1,35.89,5.6,4,1.51,0,611.9,63.720000000000006
0,0,0,190.0,32.3,9.5,4,2.57,1,740.8,69.52
1,0,0,62.9,10.69,8.9,8,2.4,1,524.8,41.99999999999999
0,1,25,176.8,30.06,8.3,4,2.24,0,585.3,58.49
0,0,0,169.4,28.8,10.7,4,2.89,1,568.8,57.550000000000004
0,0,0,113.0,19.21,10.8,4,2.92,2,467.40000000000003,44.08
0,0,0,253.2,43.04,9.7,7,2.62,2,649.5,71.53999999999999
0,0,0,134.4,22.85,9.4,3,2.54,1,523.3,48.98
0,0,0,115.7,19.67,9.3,6,2.51,1,351.0,37.88
1,0,0,252.3,42.89,12.0,5,3.24,3,743.9000000000001,76.53999999999999
0,1,31,104.9,17.83,7.7,6,2.08,3,605.9,51.96
0,0,0,157.9,26.84,14.0,2,3.78,0,647.5,63.04
0,0,0,234.7,39.9,8.4,8,2.27,2,683.8,70.2
0,0,0,324.7,55.2,13.1,5,3.54,0,748.7,87.27000000000001
0,1,34,218.5,37.15,9.9,4,2.67,2,566.3,63.339999999999996
1,0,0,135.1,22.97,12.3,2,3.32,2,492.29999999999995,47.73
0,1,34,268.4,45.63,10.3,3,2.78,0,608.1999999999999,72.59000000000002
0,0,0,129.4,22.0,13.3,3,3.59,0,502.20000000000005,48.66
0,0,0,102.6,17.44,9.1,4,2.46,2,519.1,48.480000000000004
0,1,23,286.6,48.72,10.3,6,2.78,1,795.8000000000001,87.03
0,1,31,181.6,30.87,12.9,4,3.48,2,638.5999999999999,63.74
0,0,0,175.9,29.9,13.0,7,3.51,1,611.9000000000001,64.44
0,1,36,77.6,13.19,10.9,2,2.94,1,540.3,45.239999999999995
0,0,0,168.6,28.66,12.3,4,3.32,1,432.5,50.6
0,1,28,235.6,40.05,15.4,9,4.16,0,633.8,71.24
0,0,0,160.4,27.27,6.9,4,1.86,3,628.8,61.64
0,0,0,223.3,37.96,4.5,4,1.22,0,593.4,62.519999999999996
0,1,26,146.6,24.92,10.0,2,2.7,1,493.2,50.13
0,0,0,166.2,28.25,5.4,7,1.46,1,649.6,61.67
0,1,40,142.9,24.29,10.8,6,2.92,1,521.5,47.790000000000006
0,1,28,200.7,34.12,9.1,5,2.46,1,637.5999999999999,66.80999999999999
0,0,0,160.0,27.2,9.1,4,2.46,0,564.2,56.46
1,1,30,175.3,29.8,11.1,3,3.0,1,562.2,56.339999999999996
0,0,0,170.5,28.99,10.5,2,2.84,2,622.1,62.33
0,0,0,232.4,39.51,9.1,3,2.46,1,651.0,68.3
0,0,0,241.9,41.12,11.7,6,3.16,0,554.4,63.42
0,0,0,334.3,56.83,10.4,6,2.81,0,717.4,84.56
0,0,0,274.0,46.58,6.2,1,1.67,0,789.4000000000001,80.71000000000001
0,0,0,206.5,35.11,12.2,4,3.29,3,607.3,63.65
0,0,0,136.2,23.15,9.6,5,2.59,0,439.19999999999993,45.980000000000004
0,0,0,215.6,36.65,11.8,1,3.19,3,603.0999999999999,65.93
0,1,20,214.6,36.48,14.8,12,4.0,0,612.5,67.78999999999999
1,0,0,183.4,31.18,10.4,9,2.81,2,525.7,55.07000000000001
0,0,0,184.6,31.38,7.8,1,2.11,1,607.1,60.339999999999996
0,0,0,159.6,27.13,8.8,3,2.38,0,659.9,63.1
0,0,0,62.4,10.61,5.7,6,1.54,5,441.9,36.019999999999996
0,0,0,184.0,31.28,11.0,3,2.97,0,458.09999999999997,51.400000000000006
0,0,0,194.2,33.01,9.7,3,2.62,2,652.0999999999999,65.92
0,0,0,143.3,24.36,7.8,2,2.11,4,588.3,55.72
0,1,34,154.4,26.25,10.3,5,2.78,0,584.3,57.230000000000004
0,0,0,221.3,37.62,11.3,6,3.05,1,571.6,62.739999999999995
0,0,0,220.0,37.4,12.1,3,3.27,2,596.1,65.89999999999999
0,1,21,147.0,24.99,8.7,3,2.35,2,611.7,56.14
0,0,0,139.4,23.7,10.0,5,2.7,2,508.0,48.720000000000006
0,1,19,152.9,25.99,10.8,6,2.92,2,571.4000000000001,56.27
0,0,0,187.1,31.81,11.0,3,2.97,1,582.1999999999999,62.56999999999999
0,0,0,143.6,24.41,10.8,5,2.92,3,479.4,48.11
0,0,0,145.5,24.74,10.9,2,2.94,3,510.1,52.78999999999999
0,0,0,210.6,35.8,9.4,5,2.54,0,576.1999999999999,61.36
0,0,0,218.8,37.2,9.7,6,2.62,1,644.9000000000001,64.93
0,0,0,160.3,27.25,11.2,2,3.02,0,532.0,55.85
0,0,0,226.5,38.51,9.4,4,2.54,3,543.0,61.379999999999995
0,0,0,192.1,32.66,7.9,2,2.13,3,635.2,67.25
1,1,24,219.9,37.38,8.1,4,2.19,3,780.9,73.15
0,1,36,226.2,38.45,10.5,5,2.84,3,666.5999999999999,68.38000000000001
0,0,0,174.5,29.67,10.6,2,2.86,0,610.4,60.040000000000006
0,0,0,159.4,27.1,9.7,2,2.62,6,506.7,52.529999999999994
0,0,0,94.1,16.0,10.1,2,2.73,0,455.2,40.88999999999999
0,0,0,274.4,46.65,6.0,3,1.62,1,633.8,72.39
0,0,0,35.1,5.97,12.7,2,3.43,1,467.5,36.089999999999996
0,0,0,87.6,14.89,9.2,5,2.48,1,534.2,47.949999999999996
0,0,0,179.2,30.46,9.9,6,2.67,2,583.0,58.31
0,1,43,29.9,5.08,8.6,6,2.32,2,484.9,33.04
